-4350	0.9786
-4348.8	0.9615
-4347.6	0.9501
-4346.4	0.9957
-4345.2	0.99
-4344	0.9672
-4342.8	0.9444
-4341.6	0.9615
-4340.4	0.9501
-4339.2	0.9387
-4338	1.0014
-4336.8	0.9843
-4335.6	0.9786
-4334.4	0.9729
-4333.2	1.0071
-4332	0.9957
-4330.8	0.9558
-4329.6	0.9216
-4328.4	0.9444
-4327.2	0.9558
-4326	0.99
-4324.8	1.0698
-4323.6	1.0698
-4322.4	1.0527
-4321.2	1.0299
-4320	1.0185
-4318.8	0.99
-4317.6	0.9786
-4316.4	1.0299
-4315.2	1.047
-4314	1.0413
-4312.8	1.0185
-4311.6	1.0299
-4310.4	0.9786
-4309.2	0.9558
-4308	0.9501
-4306.8	1.0014
-4305.6	1.0071
-4304.4	1.0242
-4303.2	1.0869
-4302	1.1097
-4300.8	1.104
-4299.6	1.0926
-4298.4	1.0641
-4297.2	1.0071
-4296	0.9786
-4294.8	1.0185
-4293.6	1.0413
-4292.4	1.0641
-4291.2	1.0641
-4290	1.0983
-4288.8	1.0869
-4287.6	1.0926
-4286.4	1.1211
-4285.2	1.1724
-4284	1.161
-4282.8	1.1211
-4281.6	1.1211
-4280.4	1.0926
-4279.2	1.0755
-4278	1.104
-4276.8	1.1268
-4275.6	1.1325
-4274.4	1.1325
-4273.2	1.1838
-4272	1.1781
-4270.8	1.1667
-4269.6	1.1496
-4268.4	1.1724
-4267.2	1.1325
-4266	1.1097
-4264.8	1.1097
-4263.6	1.1325
-4262.4	1.1382
-4261.2	1.1325
-4260	1.1838
-4258.8	1.2009
-4257.6	1.1895
-4256.4	1.2066
-4255.2	1.2066
-4254	1.1895
-4252.8	1.1667
-4251.6	1.2066
-4250.4	1.2237
-4249.2	1.2351
-4248	1.2465
-4246.8	1.2921
-4245.6	1.2807
-4244.4	1.2693
-4243.2	1.275
-4242	1.2864
-4240.8	1.2522
-4239.6	1.2066
-4238.4	1.218
-4237.2	1.1952
-4236	1.1667
-4234.8	1.1667
-4233.6	1.1838
-4232.4	1.1895
-4231.2	1.1952
-4230	1.2465
-4228.8	1.2465
-4227.6	1.2294
-4226.4	1.2351
-4225.2	1.2636
-4224	1.2693
-4222.8	1.2693
-4221.6	1.3263
-4220.4	1.3206
-4219.2	1.2864
-4218	1.2465
-4216.8	1.275
-4215.6	1.2693
-4214.4	1.2636
-4213.2	1.2636
-4212	1.2921
-4210.8	1.2921
-4209.6	1.2921
-4208.4	1.3434
-4207.2	1.3491
-4206	1.3263
-4204.8	1.3035
-4203.6	1.275
-4202.4	1.2351
-4201.2	1.218
-4200	1.2864
-4198.8	1.3263
-4197.6	1.3491
-4196.4	1.3377
-4195.2	1.3605
-4194	1.3206
-4192.8	1.2978
-4191.6	1.3263
-4190.4	1.4004
-4189.2	1.4346
-4188	1.4289
-4186.8	1.4403
-4185.6	1.3776
-4184.4	1.3206
-4183.2	1.3092
-4182	1.3548
-4180.8	1.3947
-4179.6	1.4346
-4178.4	1.5087
-4177.2	1.4973
-4176	1.4517
-4174.8	1.4004
-4173.6	1.4061
-4172.4	1.3947
-4171.2	1.3947
-4170	1.4232
-4168.8	1.4688
-4167.6	1.4574
-4166.4	1.4403
-4165.2	1.4745
-4164	1.4574
-4162.8	1.4517
-4161.6	1.4631
-4160.4	1.5201
-4159.2	1.5087
-4158	1.503
-4156.8	1.5372
-4155.6	1.5201
-4154.4	1.5144
-4153.2	1.5258
-4152	1.56
-4150.8	1.5486
-4149.6	1.5258
-4148.4	1.5429
-4147.2	1.5429
-4146	1.5315
-4144.8	1.5315
-4143.6	1.5714
-4142.4	1.5657
-4141.2	1.5543
-4140	1.5657
-4138.8	1.6113
-4137.6	1.6056
-4136.4	1.56
-4135.2	1.5429
-4134	1.4688
-4132.8	1.4346
-4131.6	1.4688
-4130.4	1.5543
-4129.2	1.617
-4128	1.6398
-4126.8	1.6854
-4125.6	1.6341
-4124.4	1.5771
-4123.2	1.5372
-4122	1.5771
-4120.8	1.5828
-4119.6	1.5885
-4118.4	1.5942
-4117.2	1.6284
-4116	1.617
-4114.8	1.617
-4113.6	1.674
-4112.4	1.6797
-4111.2	1.6569
-4110	1.6341
-4108.8	1.6227
-4107.6	1.5885
-4106.4	1.5828
-4105.2	1.6455
-4104	1.6683
-4102.8	1.674
-4101.6	1.6512
-4100.4	1.6797
-4099.2	1.6512
-4098	1.6455
-4096.8	1.6626
-4095.6	1.7025
-4094.4	1.7025
-4093.2	1.6854
-4092	1.7253
-4090.8	1.7082
-4089.6	1.7025
-4088.4	1.7424
-4087.2	1.7993
-4086	1.8278
-4084.8	1.8392
-4083.6	1.8506
-4082.4	1.7936
-4081.2	1.7253
-4080	1.7082
-4078.8	1.7765
-4077.6	1.8221
-4076.4	1.8506
-4075.2	1.862
-4074	1.862
-4072.8	1.8164
-4071.6	1.7708
-4070.4	1.805
-4069.2	1.7993
-4068	1.7993
-4066.8	1.8335
-4065.6	1.862
-4064.4	1.8791
-4063.2	1.8791
-4062	1.9133
-4060.8	1.8962
-4059.6	1.8734
-4058.4	1.8734
-4057.2	1.919
-4056	1.919
-4054.8	1.919
-4053.6	1.9304
-4052.4	1.9646
-4051.2	1.9532
-4050	1.9418
-4048.8	1.976
-4047.6	1.9532
-4046.4	1.9133
-4045.2	1.9133
-4044	1.9247
-4042.8	1.9304
-4041.6	1.9418
-4040.4	1.9931
-4039.2	1.9817
-4038	1.9418
-4036.8	1.9076
-4035.6	1.9076
-4034.4	1.9019
-4033.2	1.9076
-4032	1.9703
-4030.8	1.9874
-4029.6	1.9931
-4028.4	1.9874
-4027.2	2.0273
-4026	2.0159
-4024.8	1.9988
-4023.6	2.0102
-4022.4	2.0102
-4021.2	1.9931
-4020	1.976
-4018.8	2.033
-4017.6	2.0501
-4016.4	2.0444
-4015.2	2.0615
-4014	2.09
-4012.8	2.0729
-4011.6	2.0501
-4010.4	2.0558
-4009.2	1.9931
-4008	1.9532
-4006.8	1.9247
-4005.6	1.9988
-4004.4	2.0558
-4003.2	2.1014
-4002	2.147
-4000.8	2.1869
-3999.6	2.1584
-3998.4	2.1185
-3997.2	2.1128
-3996	2.0672
-3994.8	2.0273
-3993.6	2.0501
-3992.4	2.0843
-3991.2	2.1185
-3990	2.1584
-3988.8	2.2496
-3987.6	2.2838
-3986.4	2.2838
-3985.2	2.2496
-3984	2.2496
-3982.8	2.2097
-3981.6	2.1755
-3980.4	2.1584
-3979.2	2.1926
-3978	2.1983
-3976.8	2.2097
-3975.6	2.2724
-3974.4	2.2724
-3973.2	2.2667
-3972	2.2724
-3970.8	2.2781
-3969.6	2.2496
-3968.4	2.2097
-3967.2	2.2382
-3966	2.2325
-3964.8	2.2667
-3963.6	2.318
-3962.4	2.375
-3961.2	2.3522
-3960	2.2952
-3958.8	2.2382
-3957.6	2.2382
-3956.4	2.2496
-3955.2	2.318
-3954	2.4491
-3952.8	2.4833
-3951.6	2.4035
-3950.4	2.2553
-3949.2	2.0444
-3948	1.8392
-3946.8	1.7537
-3945.6	1.8791
-3944.4	2.09
-3943.2	2.3351
-3942	2.5403
-3940.8	2.6771
-3939.6	2.6543
-3938.4	2.5574
-3937.2	2.4947
-3936	2.3978
-3934.8	2.3579
-3933.6	2.375
-3932.4	2.4605
-3931.2	2.489
-3930	2.4833
-3928.8	2.4947
-3927.6	2.5118
-3926.4	2.5004
-3925.2	2.4833
-3924	2.5061
-3922.8	2.489
-3921.6	2.4662
-3920.4	2.4776
-3919.2	2.4947
-3918	2.489
-3916.8	2.4833
-3915.6	2.5118
-3914.4	2.5118
-3913.2	2.5061
-3912	2.5061
-3910.8	2.5517
-3909.6	2.5346
-3908.4	2.5118
-3907.2	2.5118
-3906	2.5403
-3904.8	2.5574
-3903.6	2.546
-3902.4	2.5745
-3901.2	2.546
-3900	2.5232
-3898.8	2.5403
-3897.6	2.5688
-3896.4	2.5802
-3895.2	2.5802
-3894	2.6144
-3892.8	2.5973
-3891.6	2.5745
-3890.4	2.5745
-3889.2	2.6315
-3888	2.6486
-3886.8	2.6486
-3885.6	2.6486
-3884.4	2.66
-3883.2	2.6543
-3882	2.6486
-3880.8	2.717
-3879.6	2.7512
-3878.4	2.774
-3877.2	2.774
-3876	2.7455
-3874.8	2.6771
-3873.6	2.6144
-3872.4	2.66
-3871.2	2.6885
-3870	2.7341
-3868.8	2.7683
-3867.6	2.8196
-3866.4	2.7968
-3865.2	2.774
-3864	2.7854
-3862.8	2.8139
-3861.6	2.8082
-3860.4	2.7968
-3859.2	2.8253
-3858	2.8082
-3856.8	2.8025
-3855.6	2.8253
-3854.4	2.8595
-3853.2	2.8367
-3852	2.8253
-3850.8	2.8367
-3849.6	2.8367
-3848.4	2.8367
-3847.2	2.8367
-3846	2.9108
-3844.8	2.9051
-3843.6	2.888
-3842.4	2.8823
-3841.2	2.9051
-3840	2.8994
-3838.8	2.8937
-3837.6	2.9222
-3836.4	2.888
-3835.2	2.8367
-3834	2.8538
-3832.8	2.888
-3831.6	2.8994
-3830.4	2.8994
-3829.2	2.945
-3828	2.9336
-3826.8	2.9336
-3825.6	2.9678
-3824.4	3.0191
-3823.2	3.0134
-3822	2.9906
-3820.8	3.0077
-3819.6	2.9735
-3818.4	2.9678
-3817.2	2.9792
-3816	3.059
-3814.8	3.0818
-3813.6	3.059
-3812.4	3.0419
-3811.2	3.0248
-3810	2.9963
-3808.8	3.0077
-3807.6	3.0761
-3806.4	3.0818
-3805.2	3.059
-3804	3.0476
-3802.8	3.0476
-3801.6	3.0419
-3800.4	3.0533
-3799.2	3.1331
-3798	3.1616
-3796.8	3.1616
-3795.6	3.1331
-3794.4	3.1388
-3793.2	3.1046
-3792	3.0989
-3790.8	3.1445
-3789.6	3.2129
-3788.4	3.2357
-3787.2	3.2528
-3786	3.2926
-3784.8	3.2983
-3783.6	3.2869
-3782.4	3.2756
-3781.2	3.2756
-3780	3.2471
-3778.8	3.23
-3777.6	3.2812
-3776.4	3.2983
-3775.2	3.3154
-3774	3.3154
-3772.8	3.3496
-3771.6	3.3268
-3770.4	3.3154
-3769.2	3.3325
-3768	3.3667
-3766.8	3.3667
-3765.6	3.3553
-3764.4	3.4009
-3763.2	3.4237
-3762	3.4522
-3760.8	3.4978
-3759.6	3.5377
-3758.4	3.5149
-3757.2	3.4579
-3756	3.4465
-3754.8	3.4009
-3753.6	3.3895
-3752.4	3.4009
-3751.2	3.475
-3750	3.4978
-3748.8	3.4978
-3747.6	3.5092
-3746.4	3.5263
-3745.2	3.5206
-3744	3.5149
-3742.8	3.5662
-3741.6	3.5719
-3740.4	3.5662
-3739.2	3.5719
-3738	3.5776
-3736.8	3.5548
-3735.6	3.5434
-3734.4	3.5947
-3733.2	3.589
-3732	3.5719
-3730.8	3.5719
-3729.6	3.6232
-3728.4	3.6289
-3727.2	3.6403
-3726	3.6517
-3724.8	3.6916
-3723.6	3.7087
-3722.4	3.7087
-3721.2	3.7372
-3720	3.703
-3718.8	3.6802
-3717.6	3.6859
-3716.4	3.7372
-3715.2	3.76
-3714	3.7543
-3712.8	3.7657
-3711.6	3.7201
-3710.4	3.6859
-3709.2	3.6973
-3708	3.7771
-3706.8	3.8341
-3705.6	3.8797
-3704.4	3.9082
-3703.2	3.9139
-3702	3.8683
-3700.8	3.8341
-3699.6	3.8683
-3698.4	3.8626
-3697.2	3.8569
-3696	3.8626
-3694.8	3.8569
-3693.6	3.8455
-3692.4	3.8569
-3691.2	3.9538
-3690	4.0222
-3688.8	4.0564
-3687.6	4.0735
-3686.4	4.0792
-3685.2	4.0336
-3684	3.988
-3682.8	4.0051
-3681.6	4.0108
-3680.4	4.0336
-3679.2	4.0507
-3678	4.1248
-3676.8	4.1305
-3675.6	4.1248
-3674.4	4.1305
-3673.2	4.1419
-3672	4.1305
-3670.8	4.1134
-3669.6	4.1647
-3668.4	4.1647
-3667.2	4.1704
-3666	4.1989
-3664.8	4.216
-3663.6	4.1989
-3662.4	4.1818
-3661.2	4.2274
-3660	4.2559
-3658.8	4.3015
-3657.6	4.3642
-3656.4	4.444
-3655.2	4.4383
-3654	4.3699
-3652.8	4.3129
-3651.6	4.3015
-3650.4	4.2844
-3649.2	4.2901
-3648	4.3642
-3646.8	4.4041
-3645.6	4.4212
-3644.4	4.4497
-3643.2	4.4497
-3642	4.4269
-3640.8	4.4098
-3639.6	4.444
-3638.4	4.4326
-3637.2	4.4098
-3636	4.3813
-3634.8	4.4155
-3633.6	4.4212
-3632.4	4.4611
-3631.2	4.5466
-3630	4.5979
-3628.8	4.5979
-3627.6	4.5694
-3626.4	4.5865
-3625.2	4.5694
-3624	4.5523
-3622.8	4.5865
-3621.6	4.6264
-3620.4	4.6492
-3619.2	4.672
-3618	4.7404
-3616.8	4.7347
-3615.6	4.6834
-3614.4	4.6207
-3613.2	4.5922
-3612	4.558
-3610.8	4.558
-3609.6	4.6549
-3608.4	4.7233
-3607.2	4.7746
-3606	4.7689
-3604.8	4.7803
-3603.6	4.7404
-3602.4	4.7176
-3601.2	4.7518
-3600	4.8031
-3598.8	4.8372
-3597.6	4.8429
-3596.4	4.8885
-3595.2	4.8771
-3594	4.8657
-3592.8	4.8657
-3591.6	4.8942
-3590.4	4.8999
-3589.2	4.917
-3588	5.0082
-3586.8	5.0196
-3585.6	5.0367
-3584.4	5.0424
-3583.2	5.088
-3582	5.0595
-3580.8	5.031
-3579.6	5.0253
-3578.4	5.0424
-3577.2	5.0538
-3576	5.0766
-3574.8	5.145
-3573.6	5.1735
-3572.4	5.1906
-3571.2	5.1906
-3570	5.1906
-3568.8	5.1507
-3567.6	5.1222
-3566.4	5.1678
-3565.2	5.202
-3564	5.2362
-3562.8	5.2818
-3561.6	5.3502
-3560.4	5.3502
-3559.2	5.3274
-3558	5.2932
-3556.8	5.2875
-3555.6	5.2647
-3554.4	5.259
-3553.2	5.316
-3552	5.3388
-3550.8	5.3673
-3549.6	5.4243
-3548.4	5.4756
-3547.2	5.487
-3546	5.4585
-3544.8	5.4642
-3543.6	5.4243
-3542.4	5.3787
-3541.2	5.3673
-3540	5.3787
-3538.8	5.3787
-3537.6	5.3901
-3536.4	5.4414
-3535.2	5.4756
-3534	5.5098
-3532.8	5.5383
-3531.6	5.601
-3530.4	5.5953
-3529.2	5.5725
-3528	5.5725
-3526.8	5.5839
-3525.6	5.6067
-3524.4	5.6238
-3523.2	5.6922
-3522	5.6751
-3520.8	5.658
-3519.6	5.6637
-3518.4	5.6922
-3517.2	5.7093
-3516	5.715
-3514.8	5.7549
-3513.6	5.7321
-3512.4	5.6865
-3511.2	5.658
-3510	5.7036
-3508.8	5.7264
-3507.6	5.7777
-3506.4	5.8575
-3505.2	5.9145
-3504	5.9145
-3502.8	5.8746
-3501.6	5.8632
-3500.4	5.8176
-3499.2	5.7948
-3498	5.8062
-3496.8	5.8689
-3495.6	5.9031
-3494.4	5.943
-3493.2	6.0228
-3492	6.057
-3490.8	6.0798
-3489.6	6.0684
-3488.4	6.0969
-3487.2	6.0798
-3486	6.0513
-3484.8	6.0456
-3483.6	6.0513
-3482.4	6.0456
-3481.2	6.057
-3480	6.1311
-3478.8	6.1596
-3477.6	6.171
-3476.4	6.1881
-3475.2	6.1995
-3474	6.1767
-3472.8	6.1653
-3471.6	6.2166
-3470.4	6.2451
-3469.2	6.2736
-3468	6.2793
-3466.8	6.3192
-3465.6	6.2907
-3464.4	6.285
-3463.2	6.3135
-3462	6.3704
-3460.8	6.3989
-3459.6	6.4103
-3458.4	6.4616
-3457.2	6.4559
-3456	6.4274
-3454.8	6.4274
-3453.6	6.4559
-3452.4	6.4787
-3451.2	6.4901
-3450	6.5357
-3448.8	6.5072
-3447.6	6.4844
-3446.4	6.4901
-3445.2	6.5357
-3444	6.5471
-3442.8	6.5414
-3441.6	6.5642
-3440.4	6.5699
-3439.2	6.5471
-3438	6.5357
-3436.8	6.5984
-3435.6	6.644
-3434.4	6.6839
-3433.2	6.6953
-3432	6.6896
-3430.8	6.6383
-3429.6	6.587
-3428.4	6.6155
-3427.2	6.6554
-3426	6.7181
-3424.8	6.758
-3423.6	6.8207
-3422.4	6.8093
-3421.2	6.7922
-3420	6.7808
-3418.8	6.8093
-3417.6	6.7979
-3416.4	6.7922
-3415.2	6.8207
-3414	6.815
-3412.8	6.8093
-3411.6	6.8321
-3410.4	6.9005
-3409.2	6.9347
-3408	6.9461
-3406.8	6.9746
-3405.6	6.9461
-3404.4	6.9119
-3403.2	6.8948
-3402	6.9575
-3400.8	6.9917
-3399.6	7.0316
-3398.4	7.1342
-3397.2	7.1057
-3396	7.0601
-3394.8	7.0031
-3393.6	7.0031
-3392.4	7.0088
-3391.2	7.0658
-3390	7.1627
-3388.8	7.2653
-3387.6	7.2938
-3386.4	7.2767
-3385.2	7.2653
-3384	7.2026
-3382.8	7.157
-3381.6	7.1627
-3380.4	7.214
-3379.2	7.2482
-3378	7.271
-3376.8	7.3451
-3375.6	7.3565
-3374.4	7.3679
-3373.2	7.3679
-3372	7.4021
-3370.8	7.3964
-3369.6	7.3793
-3368.4	7.385
-3367.2	7.3907
-3366	7.4021
-3364.8	7.4306
-3363.6	7.5332
-3362.4	7.5845
-3361.2	7.5788
-3360	7.5332
-3358.8	7.5104
-3357.6	7.4762
-3356.4	7.4648
-3355.2	7.5446
-3354	7.6073
-3352.8	7.6643
-3351.6	7.6928
-3350.4	7.7213
-3349.2	7.67
-3348	7.6187
-3346.8	7.6073
-3345.6	7.6415
-3344.4	7.6757
-3343.2	7.6928
-3342	7.7498
-3340.8	7.7384
-3339.6	7.7099
-3338.4	7.6985
-3337.2	7.7099
-3336	7.7099
-3334.8	7.7213
-3333.6	7.7783
-3332.4	7.8068
-3331.2	7.8239
-3330	7.8296
-3328.8	7.8752
-3327.6	7.8695
-3326.4	7.8581
-3325.2	7.8581
-3324	7.9036
-3322.8	7.8979
-3321.6	7.9036
-3320.4	7.972
-3319.2	7.9834
-3318	7.9834
-3316.8	7.9834
-3315.6	7.9834
-3314.4	7.9606
-3313.2	7.9264
-3312	7.9663
-3310.8	8.0062
-3309.6	8.0746
-3308.4	8.1316
-3307.2	8.1772
-3306	8.1373
-3304.8	8.0746
-3303.6	8.0803
-3302.4	8.0347
-3301.2	8.0347
-3300	8.0689
-3298.8	8.1601
-3297.6	8.2057
-3296.4	8.2399
-3295.2	8.2855
-3294	8.3197
-3292.8	8.3197
-3291.6	8.2969
-3290.4	8.3311
-3289.2	8.3254
-3288	8.3368
-3286.8	8.3653
-3285.6	8.4223
-3284.4	8.4508
-3283.2	8.4565
-3282	8.485
-3280.8	8.4736
-3279.6	8.4565
-3278.4	8.4508
-3277.2	8.5021
-3276	8.5135
-3274.8	8.5135
-3273.6	8.5306
-3272.4	8.542
-3271.2	8.542
-3270	8.5591
-3268.8	8.6389
-3267.6	8.6959
-3266.4	8.7244
-3265.2	8.7187
-3264	8.713
-3262.8	8.6731
-3261.6	8.656
-3260.4	8.7016
-3259.2	8.7244
-3258	8.7244
-3256.8	8.7016
-3255.6	8.7415
-3254.4	8.7586
-3253.2	8.7928
-3252	8.8498
-3250.8	8.9296
-3249.6	8.941
-3248.4	8.9068
-3247.2	8.8897
-3246	8.827
-3244.8	8.7871
-3243.6	8.8213
-3242.4	8.8897
-3241.2	8.9296
-3240	8.9524
-3238.8	9.0037
-3237.6	9.0094
-3236.4	9.0037
-3235.2	8.998
-3234	9.0208
-3232.8	9.0037
-3231.6	8.9866
-3230.4	8.9923
-3229.2	9.0436
-3228	9.0721
-3226.8	9.1006
-3225.6	9.1576
-3224.4	9.1519
-3223.2	9.112
-3222	9.112
-3220.8	9.1462
-3219.6	9.1804
-3218.4	9.2203
-3217.2	9.283
-3216	9.283
-3214.8	9.2488
-3213.6	9.2146
-3212.4	9.2203
-3211.2	9.2032
-3210	9.2203
-3208.8	9.3229
-3207.6	9.3514
-3206.4	9.3799
-3205.2	9.3799
-3204	9.4255
-3202.8	9.4084
-3201.6	9.3799
-3200.4	9.3685
-3199.2	9.4027
-3198	9.4368
-3196.8	9.4767
-3195.6	9.5622
-3194.4	9.5736
-3193.2	9.5508
-3192	9.5223
-3190.8	9.5223
-3189.6	9.5223
-3188.4	9.5508
-3187.2	9.6477
-3186	9.7047
-3184.8	9.7332
-3183.6	9.7389
-3182.4	9.7674
-3181.2	9.7389
-3180	9.7275
-3178.8	9.7389
-3177.6	9.7731
-3176.4	9.7788
-3175.2	9.7788
-3174	9.8187
-3172.8	9.8073
-3171.6	9.7959
-3170.4	9.7902
-3169.2	9.8415
-3168	9.8871
-3166.8	9.9213
-3165.6	10.0011
-3164.4	10.0182
-3163.2	10.0296
-3162	10.0353
-3160.8	10.0581
-3159.6	10.0296
-3158.4	10.0125
-3157.2	10.0182
-3156	10.0695
-3154.8	10.1094
-3153.6	10.1322
-3152.4	10.1949
-3151.2	10.1949
-3150	10.1778
-3148.8	10.1721
-3147.6	10.1892
-3146.4	10.2006
-3145.2	10.2177
-3144	10.2747
-3142.8	10.2861
-3141.6	10.2918
-3140.4	10.2861
-3139.2	10.3089
-3138	10.3032
-3136.8	10.2918
-3135.6	10.3032
-3134.4	10.3545
-3133.2	10.3716
-3132	10.383
-3130.8	10.4343
-3129.6	10.4286
-3128.4	10.4058
-3127.2	10.4001
-3126	10.44
-3124.8	10.4799
-3123.6	10.5198
-3122.4	10.5939
-3121.2	10.611
-3120	10.5996
-3118.8	10.5768
-3117.6	10.5882
-3116.4	10.5654
-3115.2	10.5597
-3114	10.5939
-3112.8	10.6566
-3111.6	10.6908
-3110.4	10.7079
-3109.2	10.7364
-3108	10.7136
-3106.8	10.6908
-3105.6	10.7022
-3104.4	10.7592
-3103.2	10.8276
-3102	10.8789
-3100.8	10.9701
-3099.6	10.9473
-3098.4	10.9074
-3097.2	10.8618
-3096	10.8846
-3094.8	10.9017
-3093.6	10.9302
-3092.4	11.0099
-3091.2	11.0213
-3090	11.027
-3088.8	11.0327
-3087.6	11.0954
-3086.4	11.1068
-3085.2	11.1125
-3084	11.1296
-3082.8	11.1581
-3081.6	11.1866
-3080.4	11.2208
-3079.2	11.312
-3078	11.3348
-3076.8	11.3348
-3075.6	11.312
-3074.4	11.312
-3073.2	11.2778
-3072	11.2607
-3070.8	11.3006
-3069.6	11.369
-3068.4	11.4203
-3067.2	11.4602
-3066	11.5229
-3064.8	11.5514
-3063.6	11.5856
-3062.4	11.6369
-3061.2	11.6426
-3060	11.5514
-3058.8	11.3918
-3057.6	11.2493
-3056.4	11.1011
-3055.2	11.0498
-3054	11.1353
-3052.8	11.3633
-3051.6	11.597
-3050.4	11.8022
-3049.2	11.9504
-3048	12.0359
-3046.8	12.0131
-3045.6	11.9333
-3044.4	11.9162
-3043.2	11.8877
-3042	11.8877
-3040.8	11.939
-3039.6	11.9903
-3038.4	11.9903
-3037.2	11.9789
-3036	11.9846
-3034.8	11.9846
-3033.6	12.0074
-3032.4	12.0473
-3031.2	12.1328
-3030	12.1613
-3028.8	12.1727
-3027.6	12.1784
-3026.4	12.1898
-3025.2	12.167
-3024	12.1499
-3022.8	12.1898
-3021.6	12.2012
-3020.4	12.2069
-3019.2	12.2525
-3018	12.3038
-3016.8	12.3437
-3015.6	12.3836
-3014.4	12.452
-3013.2	12.4634
-3012	12.4349
-3010.8	12.3836
-3009.6	12.4007
-3008.4	12.4007
-3007.2	12.4292
-3006	12.509
-3004.8	12.5602
-3003.6	12.5659
-3002.4	12.5545
-3001.2	12.5944
-3000	12.6172
-2998.8	12.6457
-2997.6	12.7141
-2996.4	12.7825
-2995.2	12.7939
-2994	12.7882
-2992.8	12.7939
-2991.6	12.7711
-2990.4	12.7711
-2989.2	12.7996
-2988	12.8851
-2986.8	12.9421
-2985.6	12.9877
-2984.4	13.0447
-2983.2	13.0789
-2982	13.0732
-2980.8	13.0447
-2979.6	13.0789
-2978.4	13.0846
-2977.2	13.1188
-2976	13.1758
-2974.8	13.2328
-2973.6	13.2442
-2972.4	13.2328
-2971.2	13.2556
-2970	13.2613
-2968.8	13.2841
-2967.6	13.3297
-2966.4	13.3753
-2965.2	13.3867
-2964	13.3981
-2962.8	13.4836
-2961.6	13.5064
-2960.4	13.5406
-2959.2	13.5406
-2958	13.5691
-2956.8	13.5577
-2955.6	13.5577
-2954.4	13.5691
-2953.2	13.6204
-2952	13.6432
-2950.8	13.666
-2949.6	13.7458
-2948.4	13.7743
-2947.2	13.7914
-2946	13.8085
-2944.8	13.8313
-2943.6	13.8427
-2942.4	13.8655
-2941.2	13.9339
-2940	13.951
-2938.8	13.9453
-2937.6	13.9282
-2936.4	13.9453
-2935.2	13.9396
-2934	13.9453
-2932.8	13.9909
-2931.6	14.0706
-2930.4	14.1105
-2929.2	14.1333
-2928	14.1903
-2926.8	14.1903
-2925.6	14.1846
-2924.4	14.2017
-2923.2	14.2416
-2922	14.2929
-2920.8	14.3499
-2919.6	14.4354
-2918.4	14.4639
-2917.2	14.4753
-2916	14.4525
-2914.8	14.4582
-2913.6	14.424
-2912.4	14.4183
-2911.2	14.4354
-2910	14.4924
-2908.8	14.5323
-2907.6	14.5893
-2906.4	14.6919
-2905.2	14.7432
-2904	14.7831
-2902.8	14.8116
-2901.6	14.8059
-2900.4	14.7831
-2899.2	14.7717
-2898	14.8344
-2896.8	14.8743
-2895.6	14.9256
-2894.4	14.9484
-2893.2	14.994
-2892	15.0168
-2890.8	15.0339
-2889.6	15.0795
-2888.4	15.1593
-2887.2	15.1878
